Local time,Open,High,Low,Close,Volume
08.02.2017 23:00:00.000 GMT-0800,18.887,18.887,18.887,18.887,0
09.02.2017 00:00:00.000 GMT-0800,18.887,18.887,18.887,18.887,0
09.02.2017 01:00:00.000 GMT-0800,18.887,18.887,18.887,18.887,0
09.02.2017 02:00:00.000 GMT-0800,18.887,18.887,18.887,18.887,0
09.02.2017 03:00:00.000 GMT-0800,18.887,18.887,18.887,18.887,0
09.02.2017 04:00:00.000 GMT-0800,18.887,18.887,18.887,18.887,0
09.02.2017 05:00:00.000 GMT-0800,18.887,18.887,18.887,18.887,0
09.02.2017 06:00:00.000 GMT-0800,18.805,18.820,18.730,18.770,2.3736
09.02.2017 07:00:00.000 GMT-0800,18.769,18.780,18.600,18.610,3.7017
09.02.2017 08:00:00.000 GMT-0800,18.619,18.650,18.580,18.590,1.6136
09.02.2017 09:00:00.000 GMT-0800,18.600,18.600,18.530,18.570,1.1459
09.02.2017 10:00:00.000 GMT-0800,18.579,18.580,18.410,18.420,1.0925
09.02.2017 11:00:00.000 GMT-0800,18.419,18.420,18.320,18.360,0.9644
09.02.2017 12:00:00.000 GMT-0800,18.360,18.500,18.320,18.500,2.2485
09.02.2017 13:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0.0044
09.02.2017 14:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
09.02.2017 15:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
09.02.2017 16:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
09.02.2017 17:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
09.02.2017 18:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
09.02.2017 19:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
09.02.2017 20:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
09.02.2017 21:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
09.02.2017 22:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
09.02.2017 23:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
10.02.2017 00:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
10.02.2017 01:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
10.02.2017 02:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
10.02.2017 03:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
10.02.2017 04:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
10.02.2017 05:00:00.000 GMT-0800,18.499,18.499,18.499,18.499,0
10.02.2017 06:00:00.000 GMT-0800,18.289,18.330,18.220,18.250,1.9535
10.02.2017 07:00:00.000 GMT-0800,18.245,18.300,18.160,18.170,2.1197
10.02.2017 08:00:00.000 GMT-0800,18.165,18.210,18.148,18.160,1.5633
10.02.2017 09:00:00.000 GMT-0800,18.169,18.170,18.080,18.110,1.4427
10.02.2017 10:00:00.000 GMT-0800,18.105,18.180,18.090,18.130,2.5435
10.02.2017 11:00:00.000 GMT-0800,18.135,18.170,18.110,18.160,1.0525
10.02.2017 12:00:00.000 GMT-0800,18.159,18.190,18.110,18.190,1.2073
10.02.2017 13:00:00.000 GMT-0800,18.187,18.188,18.185,18.185,0.0124
10.02.2017 14:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
10.02.2017 15:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
10.02.2017 16:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
10.02.2017 17:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
10.02.2017 18:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
10.02.2017 19:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
10.02.2017 20:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
10.02.2017 21:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
10.02.2017 22:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
10.02.2017 23:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 00:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 01:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 02:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 03:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 04:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 05:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 06:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 07:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 08:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 09:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 10:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 11:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 12:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 13:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 14:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 15:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 16:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 17:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 18:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 19:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 20:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 21:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 22:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
11.02.2017 23:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 00:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 01:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 02:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 03:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 04:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 05:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 06:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 07:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 08:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 09:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 10:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 11:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 12:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 13:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 14:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 15:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 16:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 17:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 18:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 19:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 20:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 21:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 22:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
12.02.2017 23:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
13.02.2017 00:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
13.02.2017 01:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
13.02.2017 02:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
13.02.2017 03:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
13.02.2017 04:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
13.02.2017 05:00:00.000 GMT-0800,18.185,18.185,18.185,18.185,0
13.02.2017 06:00:00.000 GMT-0800,17.877,17.930,17.780,17.850,2.0179
13.02.2017 07:00:00.000 GMT-0800,17.840,17.900,17.806,17.820,1.8798
13.02.2017 08:00:00.000 GMT-0800,17.819,17.870,17.800,17.840,1.8304
13.02.2017 09:00:00.000 GMT-0800,17.835,17.835,17.690,17.690,1.2898
13.02.2017 10:00:00.000 GMT-0800,17.695,17.710,17.610,17.620,1.4299
13.02.2017 11:00:00.000 GMT-0800,17.610,17.630,17.560,17.590,0.5848
13.02.2017 12:00:00.000 GMT-0800,17.585,17.660,17.570,17.620,1.3705
13.02.2017 13:00:00.000 GMT-0800,17.620,17.620,17.605,17.605,0.0177
13.02.2017 14:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
13.02.2017 15:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
13.02.2017 16:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
13.02.2017 17:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
13.02.2017 18:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
13.02.2017 19:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
13.02.2017 20:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
13.02.2017 21:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
13.02.2017 22:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
13.02.2017 23:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
14.02.2017 00:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
14.02.2017 01:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
14.02.2017 02:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
14.02.2017 03:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
14.02.2017 04:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
14.02.2017 05:00:00.000 GMT-0800,17.605,17.605,17.605,17.605,0
14.02.2017 06:00:00.000 GMT-0800,17.606,17.630,17.510,17.530,2.562
14.02.2017 07:00:00.000 GMT-0800,17.540,17.580,17.470,17.500,2.504
14.02.2017 08:00:00.000 GMT-0800,17.509,17.570,17.390,17.400,1.7822
14.02.2017 09:00:00.000 GMT-0800,17.396,17.400,16.990,17.000,3.2126
14.02.2017 10:00:00.000 GMT-0800,17.000,17.080,16.970,17.050,1.7072
14.02.2017 11:00:00.000 GMT-0800,17.057,17.090,17.040,17.050,1.2856
14.02.2017 12:00:00.000 GMT-0800,17.050,17.070,16.860,16.870,2.074
14.02.2017 13:00:00.000 GMT-0800,16.870,16.870,16.859,16.859,0.008
14.02.2017 14:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
14.02.2017 15:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
14.02.2017 16:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
14.02.2017 17:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
14.02.2017 18:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
14.02.2017 19:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
14.02.2017 20:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
14.02.2017 21:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
14.02.2017 22:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
14.02.2017 23:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
15.02.2017 00:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
15.02.2017 01:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
15.02.2017 02:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
15.02.2017 03:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
15.02.2017 04:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
15.02.2017 05:00:00.000 GMT-0800,16.859,16.859,16.859,16.859,0
15.02.2017 06:00:00.000 GMT-0800,16.866,16.870,16.760,16.830,2.4299
15.02.2017 07:00:00.000 GMT-0800,16.840,17.180,16.840,17.110,4.6324
15.02.2017 08:00:00.000 GMT-0800,17.118,17.350,17.080,17.170,4.8262
15.02.2017 09:00:00.000 GMT-0800,17.168,17.350,17.140,17.200,3.5351
15.02.2017 10:00:00.000 GMT-0800,17.199,17.200,16.950,16.970,2.3499
15.02.2017 11:00:00.000 GMT-0800,16.966,17.130,16.930,17.080,2.1895
15.02.2017 12:00:00.000 GMT-0800,17.079,17.450,17.059,17.410,4.7341
15.02.2017 13:00:00.000 GMT-0800,17.409,17.409,17.405,17.405,0.0182
15.02.2017 14:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
15.02.2017 15:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
15.02.2017 16:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
15.02.2017 17:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
15.02.2017 18:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
15.02.2017 19:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
15.02.2017 20:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
15.02.2017 21:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
15.02.2017 22:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
15.02.2017 23:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
16.02.2017 00:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
16.02.2017 01:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
16.02.2017 02:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
16.02.2017 03:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
16.02.2017 04:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
16.02.2017 05:00:00.000 GMT-0800,17.405,17.405,17.405,17.405,0
16.02.2017 06:00:00.000 GMT-0800,17.409,17.919,17.377,17.760,3.822
16.02.2017 07:00:00.000 GMT-0800,17.769,18.146,17.700,18.010,8.3453
16.02.2017 08:00:00.000 GMT-0800,18.005,18.390,17.860,17.860,8.984
16.02.2017 09:00:00.000 GMT-0800,17.869,18.020,17.590,17.670,4.8129
16.02.2017 10:00:00.000 GMT-0800,17.680,18.057,17.660,17.840,5.5563
16.02.2017 11:00:00.000 GMT-0800,17.836,17.850,17.660,17.670,4.1796
16.02.2017 12:00:00.000 GMT-0800,17.669,17.680,17.387,17.510,4.206
16.02.2017 13:00:00.000 GMT-0800,17.496,17.509,17.496,17.506,0.0071
16.02.2017 14:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
16.02.2017 15:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
16.02.2017 16:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
16.02.2017 17:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
16.02.2017 18:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
16.02.2017 19:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
16.02.2017 20:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
16.02.2017 21:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
16.02.2017 22:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
16.02.2017 23:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
17.02.2017 00:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
17.02.2017 01:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
17.02.2017 02:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
17.02.2017 03:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
17.02.2017 04:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
17.02.2017 05:00:00.000 GMT-0800,17.506,17.506,17.506,17.506,0
17.02.2017 06:00:00.000 GMT-0800,17.918,18.040,17.800,17.860,4.2933
17.02.2017 07:00:00.000 GMT-0800,17.870,17.890,17.697,17.740,4.6574
17.02.2017 08:00:00.000 GMT-0800,17.739,17.890,17.720,17.740,2.4814
17.02.2017 09:00:00.000 GMT-0800,17.750,17.750,17.540,17.550,2.4089
17.02.2017 10:00:00.000 GMT-0800,17.540,17.590,17.470,17.560,1.7076
17.02.2017 11:00:00.000 GMT-0800,17.556,17.620,17.470,17.590,1.6034
17.02.2017 12:00:00.000 GMT-0800,17.600,17.620,17.510,17.550,2.3795
17.02.2017 13:00:00.000 GMT-0800,17.545,17.545,17.535,17.535,0.0014
17.02.2017 14:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
17.02.2017 15:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
17.02.2017 16:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
17.02.2017 17:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
17.02.2017 18:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
17.02.2017 19:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
17.02.2017 20:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
17.02.2017 21:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
17.02.2017 22:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
17.02.2017 23:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 00:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 01:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 02:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 03:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 04:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 05:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 06:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 07:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 08:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 09:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 10:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 11:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 12:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 13:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 14:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 15:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 16:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 17:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 18:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 19:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 20:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 21:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 22:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
18.02.2017 23:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 00:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 01:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 02:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 03:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 04:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 05:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 06:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 07:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 08:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 09:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 10:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 11:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 12:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 13:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 14:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 15:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 16:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 17:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 18:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 19:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 20:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 21:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 22:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
19.02.2017 23:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 00:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 01:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 02:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 03:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 04:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 05:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 06:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 07:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 08:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 09:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 10:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 11:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 12:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 13:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 14:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 15:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 16:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 17:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 18:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 19:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 20:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 21:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 22:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
20.02.2017 23:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
21.02.2017 00:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
21.02.2017 01:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
21.02.2017 02:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
21.02.2017 03:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
21.02.2017 04:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
21.02.2017 05:00:00.000 GMT-0800,17.535,17.535,17.535,17.535,0
21.02.2017 06:00:00.000 GMT-0800,17.295,17.390,17.240,17.380,2.384
21.02.2017 07:00:00.000 GMT-0800,17.376,17.510,17.290,17.430,3.4972
21.02.2017 08:00:00.000 GMT-0800,17.430,17.720,17.420,17.628,4.3607
21.02.2017 09:00:00.000 GMT-0800,17.630,17.630,17.520,17.600,1.3305
21.02.2017 10:00:00.000 GMT-0800,17.610,17.820,17.610,17.780,1.9493
21.02.2017 11:00:00.000 GMT-0800,17.788,17.800,17.560,17.660,1.6529
21.02.2017 12:00:00.000 GMT-0800,17.666,17.790,17.650,17.740,2.779
21.02.2017 13:00:00.000 GMT-0800,17.737,17.738,17.737,17.738,0.0073
21.02.2017 14:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
21.02.2017 15:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
21.02.2017 16:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
21.02.2017 17:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
21.02.2017 18:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
21.02.2017 19:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
21.02.2017 20:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
21.02.2017 21:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
21.02.2017 22:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
21.02.2017 23:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
22.02.2017 00:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
22.02.2017 01:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
22.02.2017 02:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
22.02.2017 03:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
22.02.2017 04:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
22.02.2017 05:00:00.000 GMT-0800,17.738,17.738,17.738,17.738,0
22.02.2017 06:00:00.000 GMT-0800,17.899,18.150,17.870,18.070,2.9415
22.02.2017 07:00:00.000 GMT-0800,18.060,18.070,17.840,17.990,3.2457
22.02.2017 08:00:00.000 GMT-0800,17.985,18.130,17.940,18.100,2.5383
22.02.2017 09:00:00.000 GMT-0800,18.090,18.090,17.870,17.870,1.2254
22.02.2017 10:00:00.000 GMT-0800,17.869,17.880,17.610,17.626,1.4933
22.02.2017 11:00:00.000 GMT-0800,17.620,17.970,17.610,17.940,4.6838
22.02.2017 12:00:00.000 GMT-0800,17.945,17.970,17.720,17.830,2.5247
22.02.2017 13:00:00.000 GMT-0800,17.830,17.830,17.817,17.817,0.0289
22.02.2017 14:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
22.02.2017 15:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
22.02.2017 16:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
22.02.2017 17:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
22.02.2017 18:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
22.02.2017 19:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
22.02.2017 20:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
22.02.2017 21:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
22.02.2017 22:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
22.02.2017 23:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
23.02.2017 00:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
23.02.2017 01:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
23.02.2017 02:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
23.02.2017 03:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
23.02.2017 04:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
23.02.2017 05:00:00.000 GMT-0800,17.817,17.817,17.817,17.817,0
23.02.2017 06:00:00.000 GMT-0800,17.858,18.190,17.820,18.060,3.4242
